case_type,issue_type,support_segment,zendesk_tier,channel,sales_territory,billing_region,zendesk_tickets,fin_only_resolved,support_contacts
ACCOUNT MANAGEMENT & ACCESS,Account changes,Premium,Tier 1,Webform & API,SAT,SAT,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Premium,Tier 1,Webform & API,UAE,MENA,4,0,4
ACCOUNT MANAGEMENT & ACCESS,Account changes,Premium,Tier 1,Webform & API,UK,Crypto,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Premium,Tier 1,Webform & API,UK,EEA,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Premium,Tier 1,Webform & API,WW,EEA,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Premium,Tier 1,Webform & API,WW,UK,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 2,Email (Internal),Central Europe,EEA,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 2,Email (Internal),Crypto,Crypto,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 2,Email (Internal),NORAM,NORAM,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 2,Email (Internal),UAE,MENA,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 2,Email (Merchant),Crypto,Crypto,8,0,8
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 2,Email (Merchant),GCR,APAC,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 2,Email (Merchant),Mauritius,NORAM,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 2,Email (Merchant),UAE,MENA,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 2,Email (Merchant),UK,UK,7,0,7
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 2,Email (Merchant),Unknown,APAC,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 2,Fin (Dashboard),Crypto,Crypto,0,1,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 2,Fin (Dashboard),Singapore/ANZ,APAC,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 2,Fin (Dashboard),UK,UK,0,2,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 2,Other,GCR,APAC,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 2,Webform & API,GCR,APAC,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 2,Webform & API,Mauritius,NORAM,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 2,Webform & API,UAE,MENA,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),Central Europe,EEA,6,0,6
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),Central Europe,Mauritius,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),Crypto,APAC,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),Crypto,Crypto,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),EU,EEA,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),GCR,APAC,9,0,9
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),Issuing,EEA,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),KSA,EEA,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),Mauritius,NORAM,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),NORAM,APAC,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),NORAM,Israel,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),NORAM,UK,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),Northern Europe,EEA,5,0,5
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),Singapore/ANZ,APAC,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),Singapore/ANZ,NORAM,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),Southern Europe,EEA,4,0,4
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),Southern Europe,Mauritius,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),UAE,MENA,15,0,15
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),UAE,Mauritius,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),UAE,Unknown,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),UK,EEA,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),UK,NORAM,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),UK,UK,10,0,10
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),Unknown,EEA,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),Unknown,MENA,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),Unknown,NORAM,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),Unknown,UK,5,0,5
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),WW,EEA,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Internal),WW,MENA,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),Central Europe,EEA,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),Crypto,APAC,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),Crypto,Crypto,9,0,9
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),EU,EEA,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),GCR,APAC,7,0,7
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),Issuing,EEA,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),KSA,EEA,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),NORAM,Crypto,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),NORAM,Israel,10,0,10
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),NORAM,MENA,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),NORAM,NORAM,6,0,6
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),NORAM,UK,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),Northern Europe,EEA,11,0,11
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),Singapore/ANZ,APAC,6,0,6
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),Singapore/ANZ,NORAM,4,0,4
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),Southern Europe,EEA,7,0,7
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),UAE,MENA,58,0,58
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),UAE,Mauritius,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),UAE,Unknown,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),UK,NORAM,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),UK,UK,19,0,19
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),Ubble,EEA,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),Unknown,Crypto,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),Unknown,EEA,8,0,8
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),Unknown,MENA,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),Unknown,NORAM,5,0,5
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),Unknown,UK,6,0,6
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),Unknown,Unknown,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),WW,Crypto,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),WW,EEA,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),WW,MENA,16,0,16
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),WW,Mauritius,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Email (Merchant),WW,NORAM,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Fin (Dashboard),Central Europe,EEA,0,2,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Fin (Dashboard),Crypto,Crypto,0,2,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Fin (Dashboard),GCR,APAC,1,1,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Fin (Dashboard),NORAM,EEA,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Fin (Dashboard),NORAM,Israel,0,2,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Fin (Dashboard),NORAM,NORAM,1,2,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Fin (Dashboard),Northern Europe,EEA,1,2,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Fin (Dashboard),Singapore/ANZ,APAC,1,2,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Fin (Dashboard),Southern Europe,EEA,0,3,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Fin (Dashboard),Southern Europe,Mauritius,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Fin (Dashboard),UAE,MENA,2,11,13
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Fin (Dashboard),UAE,Mauritius,0,2,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Fin (Dashboard),UAE,Unknown,0,3,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Fin (Dashboard),UK,UK,3,6,9
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Fin (Dashboard),Ubble,EEA,0,1,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Fin (Dashboard),Unknown,MENA,0,1,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Fin (Dashboard),Unknown,NORAM,1,3,4
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Fin (Dashboard),Unknown,UK,0,1,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Fin (Dashboard),Unknown,Unknown,0,1,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Fin (Dashboard),WW,MENA,1,4,5
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Fin (Dashboard),WW,NORAM,0,1,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Other,Central Europe,EEA,4,0,4
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Other,Crypto,Crypto,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Other,GCR,APAC,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Other,NORAM,NORAM,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Other,NORAM,UK,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Other,Northern Europe,EEA,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Other,Southern Europe,EEA,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Other,UAE,MENA,16,0,16
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Other,UAE,Mauritius,4,0,4
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Other,UK,UK,6,0,6
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Other,Unknown,EEA,4,0,4
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Other,Unknown,NORAM,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Other,WW,MENA,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,Central Europe,EEA,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,Central Europe,Mauritius,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,Crypto,Crypto,6,0,6
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,EU,EEA,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,GCR,APAC,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,Issuing,EEA,7,0,7
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,KSA,MENA,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,NORAM,Israel,4,0,4
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,NORAM,MENA,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,NORAM,NORAM,8,0,8
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,Northern Europe,EEA,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,Singapore/ANZ,NORAM,4,0,4
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,Southern Europe,Crypto,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,Southern Europe,EEA,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,UAE,MENA,17,0,17
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,UAE,Mauritius,14,0,14
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,UAE,Unknown,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,UK,NORAM,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,UK,UK,4,0,4
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,Ubble,EEA,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,Unknown,APAC,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,Unknown,Crypto,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,Unknown,EEA,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,Unknown,MENA,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,Unknown,NORAM,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,Unknown,UK,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 3,Webform & API,WW,MENA,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),Central Europe,Mauritius,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),Crypto,Crypto,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),Crypto,Mauritius,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),GCR,APAC,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),Issuing,Mauritius,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),Issuing,UK,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),KSA,MENA,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),Mauritius,Mauritius,10,0,10
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),NORAM,Mauritius,4,0,4
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),NORAM,NORAM,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),NORAM,UK,4,0,4
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),Northern Europe,Mauritius,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),Singapore/ANZ,APAC,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),UAE,MENA,29,0,29
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),UAE,Mauritius,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),UAE,UK,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),UK,APAC,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),UK,Mauritius,10,0,10
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),UK,UK,11,0,11
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),Unknown,APAC,4,0,4
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),Unknown,Crypto,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),Unknown,EEA,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),Unknown,MENA,4,0,4
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),Unknown,Mauritius,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),Unknown,NORAM,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),Unknown,UK,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),Unknown,WW,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),WW,EEA,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Internal),WW,WW,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),Central Europe,EEA,11,0,11
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),Central Europe,Mauritius,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),Crypto,APAC,7,0,7
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),Crypto,Crypto,12,0,12
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),EU,EEA,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),EU,Mauritius,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),EU,UK,6,0,6
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),GCR,APAC,21,0,21
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),GCR,WW,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),Issuing,Mauritius,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),Issuing,UK,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),KSA,EEA,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),KSA,MENA,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),Mauritius,Mauritius,23,0,23
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),NORAM,Mauritius,15,0,15
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),NORAM,NORAM,16,0,16
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),NORAM,UK,7,0,7
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),Northern Europe,EEA,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),Northern Europe,Mauritius,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),Singapore/ANZ,APAC,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),Southern Europe,EEA,4,0,4
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),Southern Europe,WW,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),UAE,Crypto,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),UAE,MENA,91,0,91
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),UAE,Mauritius,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),UAE,WW,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),UK,APAC,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),UK,Crypto,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),UK,Mauritius,11,0,11
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),UK,UK,40,0,40
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),Unknown,APAC,18,0,18
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),Unknown,Crypto,12,0,12
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),Unknown,EEA,9,0,9
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),Unknown,MENA,17,0,17
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),Unknown,Mauritius,3,0,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),Unknown,NORAM,4,0,4
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),Unknown,UK,7,0,7
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),Unknown,Unknown,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),Unknown,WW,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),WW,EEA,7,0,7
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),WW,MENA,2,0,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),WW,Mauritius,1,0,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Email (Merchant),WW,WW,16,0,16
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Fin (Dashboard),Central Europe,EEA,0,3,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Fin (Dashboard),Central Europe,Mauritius,1,1,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Fin (Dashboard),Crypto,APAC,0,2,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Fin (Dashboard),Crypto,Crypto,0,2,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Fin (Dashboard),EU,EEA,0,2,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Fin (Dashboard),EU,UK,0,1,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Fin (Dashboard),GCR,APAC,1,3,4
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Fin (Dashboard),Issuing,Mauritius,1,2,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Fin (Dashboard),Issuing,UK,0,2,2
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Fin (Dashboard),Issuing,Unknown,0,3,3
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Fin (Dashboard),KSA,EEA,0,1,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Fin (Dashboard),KSA,MENA,0,1,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Fin (Dashboard),Mauritius,Mauritius,0,6,6
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Fin (Dashboard),NORAM,APAC,0,1,1
ACCOUNT MANAGEMENT & ACCESS,Account changes,Standard,Tier 4,Fin (Dashboard),NORAM,Mauritius,0,1,1
